date,product_type,price_per_ton,volume_tons,destination_country,market_indicator,price_volatility,exchange_rate_TND_USD
2023-07-12,OLIVE_OIL,3065.42,518.69,Netherlands,VOLATILE,0.19,2.865
2023-07-12,TOMATOES,612.48,202.96,USA,FALLING,0.073,3.002
2023-07-14,TOMATOES,542.57,195.75,Italy,FALLING,0.266,3.057
2023-07-14,WHEAT,382.23,290.17,Spain,RISING,0.307,2.934
2023-07-19,PEPPERS,1066.36,507.82,Italy,FALLING,0.186,3.082
2023-07-19,PEPPERS,949.9,31.89,Italy,VOLATILE,0.391,2.82
2023-07-20,OLIVE_OIL,3065.97,288.83,Spain,RISING,0.139,3.306
2023-07-20,WHEAT,330.33,123.28,USA,VOLATILE,0.359,2.878
2023-07-24,OLIVE_OIL,3090.45,358.32,France,VOLATILE,0.202,2.607
2023-07-24,WHEAT,282.76,320.24,Germany,STABLE,0.313,3.082
2023-07-28,WHEAT,354.91,178.49,Germany,FALLING,0.387,2.744
2023-08-02,OLIVE_OIL,3513.9,85.83,Saudi Arabia,FALLING,0.259,3.254
2023-08-05,CITRUS_FRUITS,910.94,183.47,USA,STABLE,0.335,2.951
2023-08-05,DATES,1773.11,261.9,Italy,FALLING,0.217,2.952
2023-08-07,OLIVE_OIL,3136.12,285.35,USA,STABLE,0.391,3.068
2023-08-07,DATES,2000.92,398.32,Netherlands,RISING,0.127,2.906
2023-08-07,PEPPERS,841.51,445.52,Spain,STABLE,0.215,2.667
2023-08-08,PEPPERS,1137.86,452.06,Netherlands,RISING,0.178,2.89
2023-08-08,TOMATOES,817.44,464.05,Germany,RISING,0.107,3.346
2023-08-10,OLIVE_OIL,2425.59,195.02,Saudi Arabia,FALLING,0.096,3.099
2023-08-10,DATES,2604.27,218.84,USA,VOLATILE,0.25,2.844
2023-08-14,CITRUS_FRUITS,982.79,258.85,Italy,RISING,0.202,2.956
2023-08-20,PEPPERS,1133.01,241.87,Saudi Arabia,RISING,0.339,2.975
2023-08-20,CITRUS_FRUITS,717.31,492.0,France,RISING,0.121,3.164
2023-08-21,OLIVE_OIL,2782.06,265.32,Spain,VOLATILE,0.211,2.758
2023-08-21,DATES,1970.35,208.56,USA,STABLE,0.076,3.044
2023-08-28,WHEAT,287.17,150.93,Germany,STABLE,0.286,3.123
2023-08-29,CITRUS_FRUITS,717.56,255.8,USA,FALLING,0.257,3.061
2023-08-29,PEPPERS,852.49,263.65,Netherlands,VOLATILE,0.179,2.95
2023-08-29,DATES,2205.64,202.72,Spain,STABLE,0.085,2.971
2023-09-05,WHEAT,289.85,138.04,Netherlands,STABLE,0.324,3.095
2023-09-05,TOMATOES,726.99,296.7,Germany,STABLE,0.267,3.27
2023-09-05,CITRUS_FRUITS,991.17,427.94,Germany,RISING,0.258,3.188
2023-09-08,DATES,2087.95,137.13,USA,FALLING,0.299,2.888
2023-09-08,WHEAT,325.32,248.4,France,STABLE,0.126,2.8
2023-09-10,TOMATOES,671.61,254.54,Netherlands,VOLATILE,0.187,3.292
2023-09-10,OLIVE_OIL,2632.41,131.18,Italy,RISING,0.395,3.093
2023-09-12,CITRUS_FRUITS,1094.58,402.95,Germany,VOLATILE,0.244,3.09
2023-09-12,TOMATOES,830.54,211.17,Germany,FALLING,0.387,2.886
2023-09-12,CITRUS_FRUITS,824.57,434.86,France,FALLING,0.252,3.062
2023-09-13,DATES,2267.09,80.52,Italy,FALLING,0.264,3.325
2023-09-13,DATES,1979.98,413.92,Netherlands,VOLATILE,0.102,2.6
2023-09-22,OLIVE_OIL,3465.99,241.06,Spain,FALLING,0.145,3.018
2023-09-25,PEPPERS,1048.71,515.71,Spain,VOLATILE,0.126,3.212
2023-09-26,DATES,2374.56,456.03,France,VOLATILE,0.283,2.962
2023-09-26,PEPPERS,1036.69,386.4,Germany,RISING,0.098,3.142
2023-09-26,PEPPERS,989.16,260.46,Netherlands,RISING,0.093,2.938
2023-09-29,TOMATOES,639.83,263.85,Spain,RISING,0.276,2.66
2023-10-02,TOMATOES,864.51,443.98,Spain,RISING,0.193,2.98
2023-10-02,TOMATOES,750.89,495.59,Netherlands,VOLATILE,0.242,3.008
2023-10-06,PEPPERS,1017.9,454.86,USA,VOLATILE,0.28,3.098
2023-10-06,DATES,1794.06,184.02,Italy,STABLE,0.216,2.987
2023-10-06,WHEAT,355.54,464.28,Netherlands,VOLATILE,0.253,3.489
2023-10-11,TOMATOES,679.98,277.7,USA,VOLATILE,0.13,3.036
2023-10-11,WHEAT,285.19,351.6,Germany,STABLE,0.135,2.889
2023-10-14,WHEAT,327.09,274.18,Germany,VOLATILE,0.126,2.64
2023-10-14,TOMATOES,573.59,360.56,France,RISING,0.221,3.012
2023-10-15,DATES,2450.98,332.88,Italy,VOLATILE,0.131,2.734
2023-10-15,WHEAT,402.16,122.46,Spain,FALLING,0.188,3.087
2023-10-15,CITRUS_FRUITS,869.07,135.06,Netherlands,VOLATILE,0.289,3.302
2023-10-18,WHEAT,321.46,364.41,Netherlands,VOLATILE,0.091,2.879
2023-10-18,TOMATOES,741.31,360.83,France,STABLE,0.16,3.296
2023-10-22,DATES,2020.69,447.57,Germany,VOLATILE,0.38,3.111
2023-10-23,DATES,2476.54,109.99,Italy,STABLE,0.255,3.192
2023-10-28,CITRUS_FRUITS,815.88,423.94,France,STABLE,0.193,3.202
2023-10-28,TOMATOES,582.22,283.97,Netherlands,STABLE,0.363,2.932
2023-10-28,WHEAT,281.6,286.73,Spain,VOLATILE,0.263,2.957
2023-10-31,DATES,2043.74,367.42,Spain,FALLING,0.238,3.078
2023-10-31,DATES,1619.01,450.1,Italy,RISING,0.102,2.896
2023-11-01,CITRUS_FRUITS,823.83,466.05,Saudi Arabia,RISING,0.345,3.233
2023-11-02,DATES,2277.08,28.4,France,RISING,0.123,2.931
2023-11-02,OLIVE_OIL,3464.78,457.35,Italy,VOLATILE,0.314,2.816
2023-11-02,DATES,2805.16,152.51,USA,VOLATILE,0.169,2.96
2023-11-02,TOMATOES,736.8,472.01,Italy,VOLATILE,0.132,2.887
2023-11-05,CITRUS_FRUITS,948.19,38.83,Netherlands,VOLATILE,0.363,3.004
2023-11-10,DATES,2279.64,271.61,France,VOLATILE,0.133,3.063
2023-11-11,WHEAT,361.59,406.72,France,FALLING,0.176,2.595
2023-11-11,DATES,2468.68,281.99,Italy,VOLATILE,0.071,3.503
2023-11-13,TOMATOES,585.76,512.77,USA,STABLE,0.212,2.867
2023-11-13,CITRUS_FRUITS,853.51,266.86,Italy,STABLE,0.116,2.944
2023-11-14,DATES,2238.52,507.23,USA,VOLATILE,0.204,2.804
2023-11-15,CITRUS_FRUITS,833.88,473.5,Spain,RISING,0.223,2.844
2023-11-16,CITRUS_FRUITS,972.96,393.71,France,VOLATILE,0.352,2.792
2023-11-16,WHEAT,263.77,130.46,Netherlands,VOLATILE,0.104,3.027
2023-11-17,WHEAT,297.43,213.07,Netherlands,RISING,0.078,2.881
2023-11-20,TOMATOES,823.55,400.53,Saudi Arabia,VOLATILE,0.225,3.013
2023-11-20,PEPPERS,1244.38,417.44,USA,FALLING,0.098,2.619
2023-11-21,WHEAT,241.83,277.93,Italy,FALLING,0.355,3.057
2023-11-24,OLIVE_OIL,2762.97,502.44,Saudi Arabia,VOLATILE,0.371,3.028
2023-11-29,CITRUS_FRUITS,1201.79,203.93,Spain,RISING,0.125,3.165
2023-11-29,OLIVE_OIL,3035.86,237.96,Italy,VOLATILE,0.24,2.96
2023-11-30,WHEAT,332.85,436.52,France,FALLING,0.238,2.679
2023-11-30,WHEAT,357.77,179.95,Netherlands,FALLING,0.289,3.091
2023-12-02,TOMATOES,778.7,314.47,USA,STABLE,0.173,2.747
2023-12-02,CITRUS_FRUITS,1008.62,39.7,Spain,VOLATILE,0.236,3.171
2023-12-03,DATES,2389.37,345.51,Spain,RISING,0.074,2.814
2023-12-03,OLIVE_OIL,4752.49,514.04,Spain,VOLATILE,0.325,3.078
2023-12-06,DATES,2136.67,310.42,Italy,RISING,0.195,3.117
2023-12-14,TOMATOES,507.71,400.61,France,STABLE,0.287,3.048
2023-12-14,TOMATOES,670.97,277.95,France,RISING,0.119,2.975
2023-12-16,CITRUS_FRUITS,675.81,501.75,Spain,FALLING,0.166,2.823
2023-12-20,PEPPERS,767.81,30.55,USA,FALLING,0.351,2.963
2023-12-20,DATES,2164.34,215.75,France,RISING,0.323,3.077
2023-12-22,PEPPERS,1039.57,43.49,Italy,VOLATILE,0.231,2.715
2023-12-22,WHEAT,436.81,178.41,Italy,STABLE,0.28,2.867
2023-12-23,PEPPERS,886.79,384.28,Germany,FALLING,0.068,3.184
2023-12-25,CITRUS_FRUITS,816.16,47.67,Saudi Arabia,FALLING,0.139,2.754
2023-12-25,DATES,2174.08,502.23,Netherlands,RISING,0.364,2.813
2023-12-25,OLIVE_OIL,2271.31,273.0,France,STABLE,0.216,3.195
2023-12-30,WHEAT,280.73,84.42,Saudi Arabia,RISING,0.077,3.239
2023-12-30,CITRUS_FRUITS,883.29,363.37,Netherlands,VOLATILE,0.336,3.124
2023-12-30,TOMATOES,875.93,476.13,Netherlands,FALLING,0.262,3.137
